date,region,sales,SST,fish_density,chlorophyll
2022-01-13,West,132.36,132.36,109.48678971074094,30.956759028978016
2022-01-14,West,136.28,136.28,102.55763521064418,32.11673309339979
2022-01-15,West,139.65,139.65,106.93781811590998,34.308328914148674
2022-01-16,West,150.71,150.71,122.9300313894019,33.77473143542723
2022-01-17,West,145.83,145.83,124.08458014267984,33.618541495666484
2022-01-18,West,131.53,131.53,107.00206674392832,31.277459294101224
2022-01-19,West,125.29,125.29,98.66670984738424,30.35719591503758
2022-01-20,West,120.35,120.35,96.27645702711678,29.265654349415847
2022-01-21,West,131.79,131.79,99.1799613301514,32.23001155044516
2022-01-22,West,146.49,146.49,120.21457663177684,35.985679019283474
2022-01-23,West,141.87,141.87,117.90766531161704,34.15926823130194
2022-01-24,West,132.0,132.0,103.3395483358346,32.30717104701844
2022-01-25,West,148.13,148.13,116.15378926120248,31.461553666507047
2022-01-26,West,117.96,117.96,95.69739114826024,28.69245539833136
2022-01-27,West,138.54,138.54,108.64840131979702,33.66701509600321
2022-01-28,West,133.57,133.57,106.52533692687088,33.1718823891409
2022-01-29,West,142.55,142.55,124.5386089458326,32.125298451532416
2022-01-30,West,141.58,141.58,112.02887149627004,31.997921450222712
2022-01-31,West,143.49,143.49,113.0002992398939,32.54979864943281
2022-02-01,West,123.74,123.74,95.7542909718242,30.820827799782688
2022-02-02,West,116.37,116.37,96.81695985749968,30.341762109848418
2022-02-03,West,135.59,135.59,107.56587913390948,31.3030797854168
2022-02-04,West,131.38,131.38,101.85713480839289,33.0919246272541
2022-02-05,West,146.99,146.99,124.19852016136508,34.64495961832919
2022-02-06,West,139.8,139.8,118.9380150225682,32.71142844567513
2022-02-07,West,143.4,143.4,111.71788217130648,33.25723154036407
2022-02-08,West,139.64,139.64,102.37930024319692,34.42122272920431
2022-02-09,West,123.22,123.22,103.6135684491846,30.29515563357414
2022-02-10,West,118.16,118.16,91.1048508712,33.18365085529528
2022-02-11,West,144.13,144.13,119.25712799581385,32.12155071400535
2022-02-12,West,148.18,148.18,108.69348091144084,35.67220340405996
2022-02-13,West,143.15,143.15,118.98298669149656,32.57159798037698
2022-02-14,West,139.06,139.06,105.1921403535961,31.073426026022712
2022-02-15,West,125.96,125.96,104.42182059533262,30.170265725930054
2022-02-16,West,133.25,133.25,106.67136533918216,31.924704958814075
2022-02-17,West,125.44,125.44,95.58230290301678,35.92434711012019
2022-02-18,West,128.88,128.88,101.0688184353661,30.4077083686336
2022-02-19,West,144.9,144.9,119.35159228478352,31.71964254103064
2022-02-20,West,141.51,141.51,113.73747226557616,33.84802143498877
2022-02-21,West,135.29,135.29,111.15406490236242,27.908719924907263
2022-02-22,West,129.65,129.65,113.60220292257743,30.746086434791472
2022-02-23,West,126.86,126.86,93.66679194144474,30.40405056459032
2022-02-24,West,121.5,121.5,105.28606287484313,30.889200765890426
2022-02-25,West,143.19,143.19,115.07377968761608,35.585244498855694
2022-02-26,West,147.51,147.51,113.51407975838436,33.494860762184565
2022-02-27,West,144.27,144.27,108.76443187130506,33.55277197074014
2022-02-28,West,136.21,136.21,108.02239804611484,30.709758338778663
2022-03-01,West,131.64,131.64,109.92025055962227,29.071874890384613
2022-03-02,West,131.22,131.22,104.33825439811233,31.86378955876127
2022-03-03,West,132.41,132.41,113.48377465123671,28.9348289028068
2022-03-04,West,141.84,141.84,106.2161215497422,32.53874619885627
2022-03-05,West,142.01,142.01,113.54755526076973,31.411652080201527
2022-03-06,West,131.76,131.76,99.1460327779344,32.45136637258052
2022-03-07,West,147.25,147.25,119.61815941312486,38.05286019853298
2022-03-08,West,131.54,131.54,109.6664369504865,28.704824034393337
2022-03-09,West,130.34,130.34,102.16819103159474,27.361963034204862
2022-03-10,West,137.33,137.33,96.84293071686434,32.21622622929987
2022-03-11,West,149.01,149.01,120.20274073398248,34.83339559191552
2022-03-12,West,141.45,141.45,115.34369275866754,33.7273186135146
2022-03-13,West,147.34,147.34,119.8934737748085,33.575358969531315
2022-03-14,West,148.14,148.14,124.69091095911077,34.226721402349135
2022-03-15,West,128.44,128.44,97.39673160175477,31.42302082108121
2022-03-16,West,124.39,124.39,102.91308052725223,31.95886178528968
2022-03-17,West,126.33,126.33,107.02653756238988,26.355902459363435
2022-03-18,West,136.99,136.99,100.69906207996743,31.66012112193708
2022-03-19,West,143.89,143.89,116.71025912959487,34.205617587882124
2022-03-20,West,143.99,143.99,112.67110084496164,31.96204779077853
2022-03-21,West,136.76,136.76,109.00038663449178,35.8143392635346
2022-03-22,West,137.01,137.01,111.34638241769169,31.131180239542527
2022-03-23,West,134.27,134.27,104.97985717943224,31.77141462598544
2022-03-24,West,136.97,136.97,106.19745960419196,33.50604419368458
2022-03-25,West,135.01,135.01,108.17876208744012,30.81943042239621
2022-03-26,West,149.54,149.54,114.195770305686,31.21485390439117
2022-03-27,West,148.43,148.43,113.31487435557408,33.82869094616694
2022-03-28,West,139.02,139.02,114.61286641478252,34.86288111185408
2022-03-29,West,136.91,136.91,103.78402982420673,31.708209746429723
2022-03-30,West,124.79,124.79,103.16356250454606,28.265131397082044
2022-03-31,West,127.96,127.96,104.68095646426976,32.44334441900544
2022-04-01,West,130.82,130.82,96.02696635604704,30.502450207953896
2022-04-02,West,143.24,143.24,111.20417673832172,32.62767837269957
2022-04-03,West,148.8,148.8,125.01054701523688,35.058912179326626
2022-04-04,West,150.01,150.01,115.1021723443016,36.54350041923757
2022-04-05,West,131.76,131.76,103.08597868845308,36.11542706346509
2022-04-06,West,122.97,122.97,100.68630446625949,31.248472215314848
2022-04-07,West,137.62,137.62,114.01295254641298,34.84367993277669
2022-04-08,West,135.47,135.47,107.11830556977752,31.08206760202429
2022-04-09,West,137.11,137.11,106.7004490265418,30.37026378806105
2022-04-10,West,148.49,148.49,125.90384930849255,34.82266269923825
2022-04-11,West,140.83,140.83,121.35849831898793,33.3803398305192
2022-04-12,West,145.32,145.32,121.15029025390898,31.906974517270804
2022-04-13,West,130.83,130.83,105.09059071282512,30.815410940191978
2022-04-14,West,129.69,129.69,99.71067139179536,31.736635203438265
2022-04-15,West,133.66,133.66,102.77577796721717,32.45278679003616
2022-04-16,West,147.79,147.79,120.84457052632878,35.566575706768546
2022-04-17,West,155.39,155.39,126.40399110444342,36.65992946027488
2022-04-18,West,144.3,144.3,122.44799296473217,32.845982681459894
2022-04-19,West,129.87,129.87,107.1482504626807,29.94619874670232
2022-04-20,West,131.43,131.43,97.62859849120092,28.88809720401225
2022-04-21,West,130.47,130.47,109.6357380886146,34.66355007837019
2022-04-22,West,140.81,140.81,107.65769686342794,33.18890072923859
2022-04-23,West,144.65,144.65,113.80014364023826,33.4802938884103
2022-04-24,West,146.51,146.51,118.45900103125848,32.44441583709508
2022-04-25,West,140.94,140.94,122.73033744891984,39.059315804655554
2022-04-26,West,139.1,139.1,126.8295927800268,30.673343935554207
2022-04-27,West,127.18,127.18,104.77761529568092,29.578304148787858
2022-04-28,West,128.7,128.7,102.04401690639806,31.57167367257212
2022-04-29,West,134.15,134.15,109.99252824240276,33.03042593148856
2022-04-30,West,148.99,148.99,123.6302771293692,36.71386411043137
2022-05-01,West,150.25,150.25,118.59666187221404,38.66521701553853
2022-05-02,West,141.07,141.07,121.8320567795616,34.22631531092142
2022-05-03,West,131.13,131.13,106.054353795957,29.113938400066665
2022-05-04,West,138.69,138.69,113.44071544545696,32.22410974975644
2022-05-05,West,121.88,121.88,100.83362126027232,29.99166474502777
2022-05-06,West,141.61,141.61,115.39593305307228,37.45845208301165
2022-05-07,West,153.46,153.46,126.96270250234808,32.89638904315141
2022-05-08,West,132.04,132.04,102.5457340672654,33.813153010450456
2022-05-09,West,147.58,147.58,115.27249123026986,34.87582873909284
2022-05-10,West,133.87,133.87,101.59522883514153,33.44966107045896
2022-05-11,West,130.88,130.88,106.90150615310114,30.972010566728137
2022-05-12,West,129.96,129.96,107.8626825175606,29.30713473974735
2022-05-13,West,144.81,144.81,118.13686433075944,35.46374555880267
2022-05-14,West,149.11,149.11,127.6604621667377,36.13086205421124
2022-05-15,West,149.92,149.92,119.90801990585476,36.92811393147944
2022-05-16,West,139.4,139.4,114.86370827796256,32.85339072924273
2022-05-17,West,144.67,144.67,110.27749561930342,32.7343559533603
2022-05-18,West,129.94,129.94,102.016501487628,27.87042600995232
2022-05-19,West,143.31,143.31,118.12568878782888,35.300746536278815
2022-05-20,West,149.36,149.36,123.73351055371572,35.71977896488798
2022-05-21,West,138.69,138.69,109.48216526167909,30.80643473427208
2022-05-22,West,146.28,146.28,116.66600374070968,33.17885265340675
2022-05-23,West,139.0,139.0,103.61063126659596,31.86648237609712
2022-05-24,West,135.3,135.3,106.45485399596696,29.094031136035166
2022-05-25,West,131.11,131.11,109.33991581759896,29.586635206789737
2022-05-26,West,133.3,133.3,109.51602508053284,29.39233928638729
2022-05-27,West,145.28,145.28,118.72732860690606,33.23104197622413
2022-05-28,West,155.34,155.34,124.5208684359048,34.59060500334088
2022-05-29,West,154.68,154.68,123.7793157931409,32.68199015826651
2022-05-30,West,141.67,141.67,110.03439430263276,37.37918046113896
2022-05-31,West,131.92,131.92,109.03014210101269,33.88908146205846
2022-06-01,West,130.48,130.48,106.48886472194695,29.53796115696003
2022-06-02,West,134.57,134.57,110.116094239964,32.45884279330722
2022-06-03,West,139.38,139.38,108.87382578666212,33.71093017964259
2022-06-04,West,141.43,141.43,102.3772854006438,35.668171709546954
2022-06-05,West,153.54,153.54,128.31776355876846,34.07078994667984
2022-06-06,West,142.8,142.8,111.845812719958,35.744213567964856
2022-06-07,West,134.01,134.01,102.8941211797844,30.70618939158613
2022-06-08,West,130.48,130.48,107.85139455956995,28.42427519166277
2022-06-09,West,131.53,131.53,103.26393680040437,32.754273118628994
2022-06-10,West,138.75,138.75,116.29968192023313,35.33151684824486
2022-06-11,West,142.04,142.04,116.71702974788349,38.58381794706137
2022-06-12,West,149.85,149.85,123.2978466160024,32.570549469819575
2022-06-13,West,148.56,148.56,112.01822144399736,36.10983937016158
2022-06-14,West,137.73,137.73,116.243719926932,31.72639751241293
2022-06-15,West,135.78,135.78,109.93025265616927,33.72271742104807
2022-06-16,West,129.37,129.37,101.649614303769,27.933020897537503
2022-06-17,West,134.48,134.48,108.30094233671126,29.370460448602877
2022-06-18,West,147.5,147.5,109.1188238355084,32.948250353667035
2022-06-19,West,147.63,147.63,120.14726405740336,34.68392809133617
2022-06-20,West,142.78,142.78,109.07714245908964,32.27383746692329
2022-06-21,West,137.76,137.76,103.44464857078232,33.87010868782684
2022-06-22,West,128.81,128.81,95.43620406891054,32.815789236515826
2022-06-23,West,127.05,127.05,107.20344187494965,31.609155082490712
2022-06-24,West,138.37,138.37,107.54968303153606,35.91157527932174
2022-06-25,West,150.72,150.72,128.2446385495825,35.97565325891069
2022-06-26,West,154.35,154.35,120.80099268473852,33.436206579319666
2022-06-27,West,148.93,148.93,110.60721021203528,37.51275302707669
2022-06-28,West,139.11,139.11,105.70537780025673,31.611687528788007
2022-06-29,West,130.78,130.78,110.8030581000347,32.976836999371145
2022-06-30,West,135.61,135.61,107.70850911031668,35.26946843311022
2022-07-01,West,141.24,141.24,110.250563517547,34.1613760214608
2022-07-02,West,149.87,149.87,120.69609112926396,31.981682373670704
2022-07-03,West,146.58,146.58,119.77291368083772,32.479575666980416
2022-07-04,West,146.13,146.13,122.4909940795123,36.87148893377027
2022-07-05,West,139.17,139.17,118.57849614946464,32.495754628714366
2022-07-06,West,133.61,133.61,105.0891567710546,31.88114706988433
2022-07-07,West,127.44,127.44,95.3217615695898,32.00564883232722
2022-07-08,West,142.22,142.22,111.70867419438363,34.83664572416065
2022-07-09,West,142.38,142.38,115.20540253291443,34.03359962477092
2022-07-10,West,152.44,152.44,117.13320536894696,35.07066325755907
2022-07-11,West,142.69,142.69,109.36624542552478,32.912663108535284
2022-07-12,West,146.09,146.09,118.59093940774945,35.93379765058269
2022-07-13,West,132.79,132.79,105.98873824214776,32.66513906213559
2022-07-14,West,138.17,138.17,110.69998497705794,32.11939999876442
2022-07-15,West,152.58,152.58,118.27152332649968,37.68022462598629
2022-07-16,West,145.8,145.8,115.48799642897116,33.90193176974044
2022-07-17,West,154.03,154.03,118.60283427865848,34.10267565133121
2022-07-18,West,140.56,140.56,116.89899205562394,31.594058602193314
2022-07-19,West,139.57,139.57,116.83224667361876,30.95651832738047
2022-07-20,West,141.31,141.31,103.81706068880952,32.71717996679263
2022-07-21,West,131.31,131.31,100.40044569903796,33.72944855667239
2022-07-22,West,137.88,137.88,102.8213537245496,30.965809637938985
2022-07-23,West,149.72,149.72,116.52588032796552,35.32095152203621
2022-07-24,West,162.37,162.37,129.4788101510482,36.16062130874518
2022-07-25,West,150.63,150.63,113.25577390150735,34.60538191745712
2022-07-26,West,133.61,133.61,102.27870093437346,28.7019175760295
2022-07-27,West,140.04,140.04,107.0122131395925,32.566923541686926
2022-07-28,West,126.47,126.47,102.21233664699471,29.90658924039008
2022-07-29,West,153.28,153.28,122.97072168518126,36.73657588807139
2022-07-30,West,154.74,154.74,120.18331223331374,36.394561826510746
2022-07-31,West,161.25,161.25,129.884104360697,34.85321575009591
2022-08-01,West,138.82,138.82,108.32259957706368,34.932396488087086
2022-08-02,West,139.27,139.27,110.05772444836974,33.274606080443995
2022-08-03,West,132.39,132.39,114.27926045149268,31.874787034354974
2022-08-04,West,129.99,129.99,110.69430525895176,30.979635293229727
2022-08-05,West,136.41,136.41,102.63009381536202,31.24648510555556
2022-08-06,West,153.28,153.28,126.77266208939588,36.09160467949745
2022-08-07,West,155.71,155.71,128.62498277245797,37.09317687185717
2022-08-08,West,153.85,153.85,117.3386835562369,32.27620861730889
2022-08-09,West,136.2,136.2,113.05388821877428,31.16247832530781
2022-08-10,West,132.64,132.64,113.80165959206276,31.01810605919282
2022-08-11,West,128.41,128.41,97.11527596877794,31.19434121138856
2022-08-12,West,150.88,150.88,116.11648589492869,37.56262201185425
2022-08-13,West,151.38,151.38,126.19230733421752,33.73251837080643
2022-08-14,West,156.62,156.62,126.65347655412825,35.32807630636432
2022-08-15,West,151.43,151.43,123.90138137619762,34.260931778706905
2022-08-16,West,146.3,146.3,118.7429460820025,32.65694481979092
2022-08-17,West,129.48,129.48,105.53747960464072,30.201627009775475
2022-08-18,West,139.09,139.09,104.63963935844458,34.359604439975946
2022-08-19,West,143.34,143.34,119.90858853310723,31.56032900927131
2022-08-20,West,161.85,161.85,135.32794996213886,38.225628790305805
2022-08-21,West,149.12,149.12,118.14904627965988,31.42019553996333
2022-08-22,West,153.78,153.78,122.80661525093068,34.63332400711559
2022-08-23,West,141.04,141.04,105.1764624872214,32.549021399564026
2022-08-24,West,135.41,135.41,110.89927378008916,35.43171934582813
2022-08-25,West,136.16,136.16,111.78828720857072,31.682395390494623
2022-08-26,West,150.49,150.49,120.08104491500346,30.695513053098168
2022-08-27,West,152.93,152.93,127.96576679935252,31.588222186277505
2022-08-28,West,145.96,145.96,115.09761384510033,34.26005917269337
2022-08-29,West,154.31,154.31,126.271029629468,37.08954171157982
2022-08-30,West,144.76,144.76,110.70967830653942,34.7029117152545
2022-08-31,West,137.15,137.15,109.60223924562882,32.76514021160198
2022-09-01,West,130.54,130.54,103.56022871048582,33.43251919501134
2022-09-02,West,139.18,139.18,112.47053961020472,31.75681755852574
2022-09-03,West,142.51,142.51,112.1603653558332,35.29182111205365
2022-09-04,West,156.17,156.17,124.27863702164166,32.969970229947165
2022-09-05,West,141.76,141.76,117.53823585720754,31.542104334123863
2022-09-06,West,131.27,131.27,102.83217881380894,27.63991721013637
2022-09-07,West,140.87,140.87,104.66311449630662,32.624309398660415
2022-09-08,West,140.31,140.31,120.9959195210271,32.969477565467315
2022-09-09,West,142.66,142.66,121.03527039345244,33.76020298445304
2022-09-10,West,151.52,151.52,114.75468652447192,35.427766705774275
2022-09-11,West,142.12,142.12,117.14453902622598,31.568893338376547
2022-09-12,West,153.38,153.38,120.18912614724329,35.29551831117357
2022-09-13,West,136.69,136.69,110.6694360766553,29.343106662788504
2022-09-14,West,136.44,136.44,110.62312064506747,35.0144579502645
2022-09-15,West,124.32,124.32,98.2839609984184,29.256747854204
2022-09-16,West,149.51,149.51,115.68917167206804,33.92422776191262
2022-09-17,West,148.71,148.71,115.51529473841872,37.91988065688817
2022-09-18,West,147.57,147.57,113.47504042259378,32.02950693290154
2022-09-19,West,147.38,147.38,113.74488895884777,32.22482577193606
2022-09-20,West,137.46,137.46,109.63210854975324,30.299559350262875
2022-09-21,West,140.45,140.45,108.78120005444624,32.95425723660104
2022-09-22,West,134.94,134.94,111.3622603285631,32.85126325927519
2022-09-23,West,151.72,151.72,128.81223077667966,36.82335093623567
2022-09-24,West,154.42,154.42,120.63573379314978,41.02799063498993
2022-09-25,West,159.21,159.21,128.5650225026769,32.34313509159848
2022-09-26,West,149.36,149.36,121.98642555151469,36.08947117824884
2022-09-27,West,147.09,147.09,120.03201135459638,33.30373885485554
2022-09-28,West,129.59,129.59,104.05177633958044,29.74516970222245
2022-09-29,West,137.9,137.9,114.03341209179862,31.34045574349225
2022-09-30,West,143.21,143.21,116.9792447634033,31.82446065838405
2022-10-01,West,160.04,160.04,121.84368788836352,40.377049669206905
2022-10-02,West,162.52,162.52,134.36178032194638,39.18859465402781
2022-10-03,West,149.66,149.66,124.16445418633371,34.97839195711475
2022-10-04,West,134.56,134.56,103.8315694791071,34.614031504974
2022-10-05,West,137.79,137.79,110.421689177238,29.53294206940225
2022-10-06,West,129.3,129.3,106.85664496405536,28.19858973733815
2022-10-07,West,153.61,153.61,121.8414309021032,31.36606453561063
2022-10-08,West,150.98,150.98,126.14889023883003,33.79717091975343
2022-10-09,West,155.16,155.16,135.9473624730968,36.355397053409504
2022-10-10,West,146.54,146.54,113.30206983682508,34.51371715586467
2022-10-11,West,136.8,136.8,102.53477698423114,32.65868382211976
2022-10-12,West,139.62,139.62,113.2150929780244,30.10188633786784
2022-10-13,West,137.12,137.12,113.30381252563072,34.030309485228045
2022-10-14,West,145.98,145.98,115.62966813077615,34.67525503647799
2022-10-15,West,148.61,148.61,126.1543033166052,36.188108562932
2022-10-16,West,159.88,159.88,121.21097100138375,33.1904756448199
2022-10-17,West,155.02,155.02,127.48059311515809,36.626981717595584
2022-10-18,West,140.55,140.55,109.41069589620554,30.73446952016495
2022-10-19,West,142.57,142.57,122.65288953103648,32.71935349489728
2022-10-20,West,137.68,137.68,120.1065767658406,33.60472979727277
2022-10-21,West,149.96,149.96,116.13471706108328,35.17418721251183
2022-10-22,West,145.8,145.8,113.89221432045711,32.45692004044137
2022-10-23,West,157.66,157.66,130.42593943489902,36.54454631236884
2022-10-24,West,149.16,149.16,117.39234675105244,31.76892936951272
2022-10-25,West,142.66,142.66,113.9009439103388,35.83253479179659
2022-10-26,West,137.07,137.07,109.78294210271206,32.0034319610075
2022-10-27,West,139.11,139.11,101.68963421901174,35.05909988851066
2022-10-28,West,149.42,149.42,119.46681126952882,33.830936625807915
2022-10-29,West,151.38,151.38,117.65536112967914,34.228848023186835
2022-10-30,West,159.02,159.02,124.75038588800116,35.27562642672431
2022-10-31,West,156.97,156.97,132.79416001734407,38.14634786338616
2022-11-01,West,135.12,135.12,101.81346552860371,30.60513768534305
2022-11-02,West,132.9,132.9,110.38602593373987,32.86919086483036
2022-11-03,West,135.08,135.08,106.66918534834096,31.251095204661425
2022-11-04,West,141.17,141.17,111.53719915752082,29.28207340021676
2022-11-05,West,152.12,152.12,125.64785948025856,34.28337186442707
2022-11-06,West,161.63,161.63,131.00425647284445,34.9677835712743
2022-11-07,West,158.33,158.33,129.5170649860977,36.73380544736468
2022-11-08,West,142.99,142.99,119.23292330266432,31.21718452865102
2022-11-09,West,135.47,135.47,106.7194580840834,33.945950201429234
2022-11-10,West,143.08,143.08,111.40281632746128,33.43384827929395
2022-11-11,West,135.1,135.1,102.654247367211,31.66480801048252
2022-11-12,West,149.51,149.51,115.48094735010524,36.213784275575165
2022-11-13,West,145.15,145.15,130.86547212654364,35.957813868151725
2022-11-14,West,146.06,146.06,123.07139790368394,34.1718024964607
2022-11-15,West,138.91,138.91,104.37262816895988,31.23959940090142
2022-11-16,West,144.77,144.77,109.20371021628216,30.406060767775745
2022-11-17,West,125.55,125.55,102.84933030859246,28.73790048592964
2022-11-18,West,145.13,145.13,118.84032398688984,32.79157550670408
2022-11-19,West,158.17,158.17,129.28041917658683,36.8481149059846
2022-11-20,West,159.1,159.1,126.00522103223152,36.12970623772394
2022-11-21,West,158.98,158.98,126.5567286999855,38.171865944102855
2022-11-22,West,143.84,143.84,116.7113976207968,32.54203345745862
2022-11-23,West,139.54,139.54,112.06146503146664,32.79391766629412
2022-11-24,West,130.45,130.45,93.26349813626231,33.45797488639378
2022-11-25,West,142.56,142.56,112.89900184712404,34.19565042790993
2022-11-26,West,146.44,146.44,112.89496782869844,34.16792491662287
2022-11-27,West,160.19,160.19,129.0280570945426,35.83411111612965
2022-11-28,West,153.7,153.7,137.88629501301705,34.47353720657004
2022-11-29,West,144.89,144.89,117.74940832737153,32.276773494096105
2022-11-30,West,133.55,133.55,105.27235156913802,30.627986268434206
2022-12-01,West,135.06,135.06,112.65700750988626,33.52333167748863
2022-12-02,West,148.83,148.83,121.47743943604608,34.32222345741547
2022-12-03,West,152.3,152.3,123.94047245225924,32.76045386123754
2022-12-04,West,152.52,152.52,125.05025296607838,39.04033858611957
2022-12-05,West,149.71,149.71,130.0507178241477,35.58193038229033
2022-12-06,West,140.31,140.31,106.59355782337045,30.248113198973662
2022-12-07,West,133.91,133.91,109.49616038405728,30.89830214551835
2022-12-08,West,134.09,134.09,102.64009435009233,32.039772765656835
2022-12-09,West,150.32,150.32,123.03356323171124,38.47318418659475
2022-12-10,West,163.71,163.71,126.37456744256954,35.525775083482266
2022-12-11,West,157.71,157.71,124.08116593197458,38.494081438711895
2022-12-12,West,153.65,153.65,121.44455042881047,38.52897285394469
2022-12-13,West,146.58,146.58,122.14308359672356,33.058691389850864
2022-12-14,West,140.36,140.36,116.88027221971208,32.516972762279536
2022-12-15,West,136.27,136.27,102.7874131177681,30.181381505252464
2022-12-16,West,156.96,156.96,125.84267055499926,35.985077717839395
2022-12-17,West,152.44,152.44,118.40410072625411,35.41482005131414
2022-12-18,West,161.43,161.43,122.85147544662334,38.605299996164746
2022-12-19,West,155.48,155.48,123.29891474787814,38.276366942040895
2022-12-20,West,134.4,134.4,105.97758605772091,30.38380787075671
2022-12-21,West,137.02,137.02,121.74958243172765,28.469349871548012
2022-12-22,West,141.07,141.07,115.02079912680348,33.17151044144752
2022-12-23,West,149.32,149.32,112.5679124962288,35.45107505993728
2022-12-24,West,158.02,158.02,123.5921299791453,37.10283537537008
2022-12-25,West,162.27,162.27,134.922916477147,36.80065350498191
2022-12-26,West,153.07,153.07,132.89821386434963,35.86350419932787
2022-12-27,West,146.25,146.25,109.0700834388102,37.2808896167045
2022-12-28,West,138.88,138.88,101.70437807430476,33.539468337925015
2022-12-29,West,135.99,135.99,118.14682587685893,31.451263149993835
2022-12-30,West,149.1,149.1,121.22807088685452,33.81960436580801
2022-12-31,West,160.54,160.54,124.09053634061816,36.76829528464454
2023-01-01,West,162.38,162.38,132.57714543061218,40.74947992366128
2023-01-02,West,161.5,161.5,116.02126130491564,36.93339858094761
2023-01-03,West,160.11,160.11,128.10487753298582,36.98241131095859
2023-01-04,West,146.9,146.9,119.15910586421543,33.4153728581274
2023-01-05,West,143.76,143.76,119.62935069768916,35.94996671488393
2023-01-06,West,146.09,146.09,111.80252023853733,38.13767450948936
2023-01-07,West,148.15,148.15,118.9484358070168,35.53122609886278
2023-01-08,West,160.76,160.76,123.98087686970209,37.31754580757085
2023-01-09,West,154.4,154.4,124.7969187783716,35.953565666348474
2023-01-10,West,155.48,155.48,119.90726838818487,31.32738642242851
2023-01-11,West,147.98,147.98,116.3434958041989,36.08630172856964
2023-01-12,West,144.98,144.98,111.00492302604884,34.26433283199169
2023-01-13,West,145.8,145.8,119.8956812091183,35.01668410132145
2023-01-14,West,154.88,154.88,128.19625558328332,34.55307561183259
2023-01-15,West,156.92,156.92,124.36289715021292,35.61508624204582
2023-01-16,West,157.66,157.66,126.31918997480014,35.709950126993654
2023-01-17,West,152.64,152.64,114.86904292683228,37.57124596814607
2023-01-18,West,146.71,146.71,115.86961675996608,33.584480326793816
2023-01-19,West,130.97,130.97,104.52497691479128,35.35932064421959
2023-01-20,West,148.64,148.64,132.01596545514985,35.58972483803007
2023-01-21,West,150.06,150.06,114.4881648711292,32.46063468000854
2023-01-22,West,155.63,155.63,131.82488619376218,35.86890741349609
2023-01-23,West,147.03,147.03,122.60829386732904,33.10264975568717
2023-01-24,West,154.12,154.12,124.69918202245069,31.435235060359958
2023-01-25,West,144.68,144.68,124.53710242097569,37.13494188022759
2023-01-26,West,135.81,135.81,110.50852736303432,33.56828508444001
2023-01-27,West,138.91,138.91,113.07379597833965,33.848414635798626
2023-01-28,West,150.0,150.0,119.73439673491228,35.330807320599405
2023-01-29,West,155.05,155.05,130.15784441209317,33.24596486261513
2023-01-30,West,162.82,162.82,135.7383461690544,36.59676572088912
2023-01-31,West,150.85,150.85,117.55161356251897,36.85356154956803
2023-02-01,West,146.73,146.73,110.78776402700616,32.24355994043499
2023-02-02,West,146.49,146.49,116.17709681302172,29.234461367498376
2023-02-03,West,142.38,142.38,109.90380717801176,33.02178798443815
2023-02-04,West,152.2,152.2,121.44237712692322,35.15648489194492
2023-02-05,West,159.74,159.74,133.9791906734207,37.219126832829424
2023-02-06,West,160.29,160.29,125.94549172456604,38.515037287029074
2023-02-07,West,154.55,154.55,123.42588309344214,37.18521162446242
2023-02-08,West,143.39,143.39,115.00211367404196,34.19553961048784
2023-02-09,West,141.63,141.63,117.54615441102642,35.71706277617342
2023-02-10,West,141.43,141.43,101.90955333007696,30.24806043837337
2023-02-11,West,158.44,158.44,123.71849852617352,37.69716362895478
2023-02-12,West,162.62,162.62,131.15241846139736,38.77707672667388
2023-02-13,West,153.28,153.28,128.62439478213432,33.176875427839526
2023-02-14,West,148.18,148.18,116.08448776246898,31.630258782635224
2023-02-15,West,145.88,145.88,107.32123646979063,32.6841157470488
2023-02-16,West,139.19,139.19,114.45055722983068,31.514917114969418
2023-02-17,West,142.22,142.22,110.59918805587186,34.95083892700487
2023-02-18,West,154.25,154.25,117.4516667045482,34.62092243261781
2023-02-19,West,160.43,160.43,125.2222730514339,35.373302963437595
2023-02-20,West,162.36,162.36,128.96537321172076,36.24873252661088
2023-02-21,West,162.69,162.69,127.12827667730896,39.77526466830842
2023-02-22,West,139.88,139.88,100.87616971450466,33.002086748753904
2023-02-23,West,141.97,141.97,118.06133098443568,33.03549794928618
2023-02-24,West,140.53,140.53,118.79837520639362,32.885989002597896
2023-02-25,West,158.46,158.46,130.02560995669754,39.27612066865305
2023-02-26,West,148.1,148.1,112.79157164787593,33.12165654679352
2023-02-27,West,150.29,150.29,119.2245423302624,37.68901658188021
2023-02-28,West,157.27,157.27,125.78339342385271,36.87499259784301
2023-03-01,West,152.74,152.74,125.18597194780956,35.227161236049305
2023-03-02,West,145.61,145.61,119.82970244359042,39.12380099586856
2023-03-03,West,139.71,139.71,108.09713100610752,30.83072102040281
2023-03-04,West,159.1,159.1,127.6899777820678,36.11262848086599
2023-03-05,West,153.27,153.27,124.90240202307622,33.189137521672
2023-03-06,West,167.94,167.94,141.63111161073385,40.49292394107234
2023-03-07,West,150.54,150.54,123.95453269912362,38.48637786730336
2023-03-08,West,145.64,145.64,120.4572834368776,37.46784556280927
2023-03-09,West,145.22,145.22,116.5951331396468,36.49189750629201
2023-03-10,West,136.67,136.67,116.38829572601752,31.938759064408067
2023-03-11,West,159.21,159.21,129.4168139797975,36.11151804502031
2023-03-12,West,157.93,157.93,122.03856044913216,33.24366045501187
